analysis_id,paper_id,candidate_signal,eligibility_decision,exclusion_reason,peer_review_status,evidence_locator,adjudicator,adjudication_date,adjudication_note
metric_comparability,tailor2025auditwhisper,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract for contributions, 10^-3 FPR, 10k honest runs, and external-suite evaluation; paper Secs. 5–6 and results/limitations for benchmark and detectors. Exact pages/tables require author signoff.",,,
observer_scope_audit,tailor2025auditwhisper,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract for contributions, 10^-3 FPR, 10k honest runs, and external-suite evaluation; paper Secs. 5–6 and results/limitations for benchmark and detectors. Exact pages/tables require author signoff.",,,
assumption_audit,tailor2025auditwhisper,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract for contributions, 10^-3 FPR, 10k honest runs, and external-suite evaluation; paper Secs. 5–6 and results/limitations for benchmark and detectors. Exact pages/tables require author signoff.",,,
coverage_audit,tailor2025auditwhisper,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract for contributions, 10^-3 FPR, 10k honest runs, and external-suite evaluation; paper Secs. 5–6 and results/limitations for benchmark and detectors. Exact pages/tables require author signoff.",,,
attack_landscape,zou2025blocka2a,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract for architecture, DOE, attack classes, and sub-second overhead; paper Secs. 3–6 for components and prototype tables. Exact locator validation remains for author signoff.",,,
defense_landscape,zou2025blocka2a,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract for architecture, DOE, attack classes, and sub-second overhead; paper Secs. 3–6 for components and prototype tables. Exact locator validation remains for author signoff.",,,
benchmark_audit,zou2025blocka2a,no_signal,pending_expert_adjudication,,arXiv,"arXiv abstract for architecture, DOE, attack classes, and sub-second overhead; paper Secs. 3–6 for components and prototype tables. Exact locator validation remains for author signoff.",,,
metric_comparability,zou2025blocka2a,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract for architecture, DOE, attack classes, and sub-second overhead; paper Secs. 3–6 for components and prototype tables. Exact locator validation remains for author signoff.",,,
observer_scope_audit,zou2025blocka2a,no_signal,pending_expert_adjudication,,arXiv,"arXiv abstract for architecture, DOE, attack classes, and sub-second overhead; paper Secs. 3–6 for components and prototype tables. Exact locator validation remains for author signoff.",,,
assumption_audit,zou2025blocka2a,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract for architecture, DOE, attack classes, and sub-second overhead; paper Secs. 3–6 for components and prototype tables. Exact locator validation remains for author signoff.",,,
coverage_audit,zou2025blocka2a,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract for architecture, DOE, attack classes, and sub-second overhead; paper Secs. 3–6 for components and prototype tables. Exact locator validation remains for author signoff.",,,
attack_landscape,zhang2025breaking_agents,candidate,pending_expert_adjudication,,EMNLP,PDF Secs. 3.2-3.3 pp. 2-3; Tables 2-4 pp. 5-7; Sec. 5.5 pp. 6-7; Limitations p. 8.,,,
defense_landscape,zhang2025breaking_agents,no_signal,pending_expert_adjudication,,EMNLP,PDF Secs. 3.2-3.3 pp. 2-3; Tables 2-4 pp. 5-7; Sec. 5.5 pp. 6-7; Limitations p. 8.,,,
benchmark_audit,zhang2025breaking_agents,no_signal,pending_expert_adjudication,,EMNLP,PDF Secs. 3.2-3.3 pp. 2-3; Tables 2-4 pp. 5-7; Sec. 5.5 pp. 6-7; Limitations p. 8.,,,
metric_comparability,zhang2025breaking_agents,candidate,pending_expert_adjudication,,EMNLP,PDF Secs. 3.2-3.3 pp. 2-3; Tables 2-4 pp. 5-7; Sec. 5.5 pp. 6-7; Limitations p. 8.,,,
observer_scope_audit,zhang2025breaking_agents,no_signal,pending_expert_adjudication,,EMNLP,PDF Secs. 3.2-3.3 pp. 2-3; Tables 2-4 pp. 5-7; Sec. 5.5 pp. 6-7; Limitations p. 8.,,,
assumption_audit,zhang2025breaking_agents,candidate,pending_expert_adjudication,,EMNLP,PDF Secs. 3.2-3.3 pp. 2-3; Tables 2-4 pp. 5-7; Sec. 5.5 pp. 6-7; Limitations p. 8.,,,
coverage_audit,zhang2025breaking_agents,candidate,pending_expert_adjudication,,EMNLP,PDF Secs. 3.2-3.3 pp. 2-3; Tables 2-4 pp. 5-7; Sec. 5.5 pp. 6-7; Limitations p. 8.,,,
attack_landscape,jo2025byzantinerobust,candidate,pending_expert_adjudication,,arXiv,arXiv abstract for DecentLLMs and empirical claim; full paper threat model/theorems in pp. 3–7 and experiment tables. All formal statements require expert signoff against exact theorem text.,,,
defense_landscape,jo2025byzantinerobust,candidate,pending_expert_adjudication,,arXiv,arXiv abstract for DecentLLMs and empirical claim; full paper threat model/theorems in pp. 3–7 and experiment tables. All formal statements require expert signoff against exact theorem text.,,,
benchmark_audit,jo2025byzantinerobust,no_signal,pending_expert_adjudication,,arXiv,arXiv abstract for DecentLLMs and empirical claim; full paper threat model/theorems in pp. 3–7 and experiment tables. All formal statements require expert signoff against exact theorem text.,,,
metric_comparability,jo2025byzantinerobust,candidate,pending_expert_adjudication,,arXiv,arXiv abstract for DecentLLMs and empirical claim; full paper threat model/theorems in pp. 3–7 and experiment tables. All formal statements require expert signoff against exact theorem text.,,,
observer_scope_audit,jo2025byzantinerobust,no_signal,pending_expert_adjudication,,arXiv,arXiv abstract for DecentLLMs and empirical claim; full paper threat model/theorems in pp. 3–7 and experiment tables. All formal statements require expert signoff against exact theorem text.,,,
assumption_audit,jo2025byzantinerobust,candidate,pending_expert_adjudication,,arXiv,arXiv abstract for DecentLLMs and empirical claim; full paper threat model/theorems in pp. 3–7 and experiment tables. All formal statements require expert signoff against exact theorem text.,,,
coverage_audit,jo2025byzantinerobust,candidate,pending_expert_adjudication,,arXiv,arXiv abstract for DecentLLMs and empirical claim; full paper threat model/theorems in pp. 3–7 and experiment tables. All formal statements require expert signoff against exact theorem text.,,,
attack_landscape,liu2025collective_manipulation,candidate,pending_expert_adjudication,,EMNLP,"Threat model and incomplete-information game in Sec. 3, PDF pp. 3 to 5; stubborn proxy in Sec. 4, PDF pp. 5 to 7; main result tables in Sec. 5, PDF pp. 7 to 10; metric definition and three-seed reporting in evaluation.",,,
defense_landscape,liu2025collective_manipulation,candidate,pending_expert_adjudication,,EMNLP,"Threat model and incomplete-information game in Sec. 3, PDF pp. 3 to 5; stubborn proxy in Sec. 4, PDF pp. 5 to 7; main result tables in Sec. 5, PDF pp. 7 to 10; metric definition and three-seed reporting in evaluation.",,,
benchmark_audit,liu2025collective_manipulation,candidate,pending_expert_adjudication,,EMNLP,"Threat model and incomplete-information game in Sec. 3, PDF pp. 3 to 5; stubborn proxy in Sec. 4, PDF pp. 5 to 7; main result tables in Sec. 5, PDF pp. 7 to 10; metric definition and three-seed reporting in evaluation.",,,
metric_comparability,liu2025collective_manipulation,candidate,pending_expert_adjudication,,EMNLP,"Threat model and incomplete-information game in Sec. 3, PDF pp. 3 to 5; stubborn proxy in Sec. 4, PDF pp. 5 to 7; main result tables in Sec. 5, PDF pp. 7 to 10; metric definition and three-seed reporting in evaluation.",,,
observer_scope_audit,liu2025collective_manipulation,no_signal,pending_expert_adjudication,,EMNLP,"Threat model and incomplete-information game in Sec. 3, PDF pp. 3 to 5; stubborn proxy in Sec. 4, PDF pp. 5 to 7; main result tables in Sec. 5, PDF pp. 7 to 10; metric definition and three-seed reporting in evaluation.",,,
assumption_audit,liu2025collective_manipulation,candidate,pending_expert_adjudication,,EMNLP,"Threat model and incomplete-information game in Sec. 3, PDF pp. 3 to 5; stubborn proxy in Sec. 4, PDF pp. 5 to 7; main result tables in Sec. 5, PDF pp. 7 to 10; metric definition and three-seed reporting in evaluation.",,,
coverage_audit,liu2025collective_manipulation,candidate,pending_expert_adjudication,,EMNLP,"Threat model and incomplete-information game in Sec. 3, PDF pp. 3 to 5; stubborn proxy in Sec. 4, PDF pp. 5 to 7; main result tables in Sec. 5, PDF pp. 7 to 10; metric definition and three-seed reporting in evaluation.",,,
attack_landscape,arxiv_2506_07468,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2506.07468,,,
defense_landscape,arxiv_2506_07468,candidate,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2506.07468,,,
benchmark_audit,arxiv_2506_07468,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2506.07468,,,
metric_comparability,arxiv_2506_07468,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2506.07468,,,
observer_scope_audit,arxiv_2506_07468,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2506.07468,,,
assumption_audit,arxiv_2506_07468,candidate,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2506.07468,,,
coverage_audit,arxiv_2506_07468,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2506.07468,,,
attack_landscape,zhu2025_collaborative_shadows,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Sec. 3 pp. 4-6 Fig. 2; Sec. 4.2 p. 7 and App. B pp. 15-17; Sec. 4.3 pp. 7-9 Table 1/Figs. 3-4; Sec. 5.1 p. 9 Fig. 5.,,,
defense_landscape,zhu2025_collaborative_shadows,no_signal,pending_expert_adjudication,,arXiv,ArXiv v1 Sec. 3 pp. 4-6 Fig. 2; Sec. 4.2 p. 7 and App. B pp. 15-17; Sec. 4.3 pp. 7-9 Table 1/Figs. 3-4; Sec. 5.1 p. 9 Fig. 5.,,,
benchmark_audit,zhu2025_collaborative_shadows,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Sec. 3 pp. 4-6 Fig. 2; Sec. 4.2 p. 7 and App. B pp. 15-17; Sec. 4.3 pp. 7-9 Table 1/Figs. 3-4; Sec. 5.1 p. 9 Fig. 5.,,,
metric_comparability,zhu2025_collaborative_shadows,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Sec. 3 pp. 4-6 Fig. 2; Sec. 4.2 p. 7 and App. B pp. 15-17; Sec. 4.3 pp. 7-9 Table 1/Figs. 3-4; Sec. 5.1 p. 9 Fig. 5.,,,
observer_scope_audit,zhu2025_collaborative_shadows,no_signal,pending_expert_adjudication,,arXiv,ArXiv v1 Sec. 3 pp. 4-6 Fig. 2; Sec. 4.2 p. 7 and App. B pp. 15-17; Sec. 4.3 pp. 7-9 Table 1/Figs. 3-4; Sec. 5.1 p. 9 Fig. 5.,,,
assumption_audit,zhu2025_collaborative_shadows,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Sec. 3 pp. 4-6 Fig. 2; Sec. 4.2 p. 7 and App. B pp. 15-17; Sec. 4.3 pp. 7-9 Table 1/Figs. 3-4; Sec. 5.1 p. 9 Fig. 5.,,,
coverage_audit,zhu2025_collaborative_shadows,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Sec. 3 pp. 4-6 Fig. 2; Sec. 4.2 p. 7 and App. B pp. 15-17; Sec. 4.3 pp. 7-9 Table 1/Figs. 3-4; Sec. 5.1 p. 9 Fig. 5.,,,
attack_landscape,supp_comet_metaphor_driven_covert_communication_for_multi_agent_language_games,no_signal,pending_expert_adjudication,,ACL 2025,https://aclanthology.org/2025.acl-long.389/,,,
defense_landscape,supp_comet_metaphor_driven_covert_communication_for_multi_agent_language_games,no_signal,pending_expert_adjudication,,ACL 2025,https://aclanthology.org/2025.acl-long.389/,,,
benchmark_audit,supp_comet_metaphor_driven_covert_communication_for_multi_agent_language_games,candidate,pending_expert_adjudication,,ACL 2025,https://aclanthology.org/2025.acl-long.389/,,,
metric_comparability,supp_comet_metaphor_driven_covert_communication_for_multi_agent_language_games,no_signal,pending_expert_adjudication,,ACL 2025,https://aclanthology.org/2025.acl-long.389/,,,
observer_scope_audit,supp_comet_metaphor_driven_covert_communication_for_multi_agent_language_games,no_signal,pending_expert_adjudication,,ACL 2025,https://aclanthology.org/2025.acl-long.389/,,,
assumption_audit,supp_comet_metaphor_driven_covert_communication_for_multi_agent_language_games,no_signal,pending_expert_adjudication,,ACL 2025,https://aclanthology.org/2025.acl-long.389/,,,
coverage_audit,supp_comet_metaphor_driven_covert_communication_for_multi_agent_language_games,no_signal,pending_expert_adjudication,,ACL 2025,https://aclanthology.org/2025.acl-long.389/,,,
attack_landscape,wu2025cowpox,candidate,pending_expert_adjudication,,ICML,PMLR abstract for defense concept and theoretical guarantee; published PDF Secs. 3–4 and theorem/result tables for exact conditions. Author signoff required for every bound and denominator.,,,
defense_landscape,wu2025cowpox,candidate,pending_expert_adjudication,,ICML,PMLR abstract for defense concept and theoretical guarantee; published PDF Secs. 3–4 and theorem/result tables for exact conditions. Author signoff required for every bound and denominator.,,,
benchmark_audit,wu2025cowpox,no_signal,pending_expert_adjudication,,ICML,PMLR abstract for defense concept and theoretical guarantee; published PDF Secs. 3–4 and theorem/result tables for exact conditions. Author signoff required for every bound and denominator.,,,
metric_comparability,wu2025cowpox,candidate,pending_expert_adjudication,,ICML,PMLR abstract for defense concept and theoretical guarantee; published PDF Secs. 3–4 and theorem/result tables for exact conditions. Author signoff required for every bound and denominator.,,,
observer_scope_audit,wu2025cowpox,no_signal,pending_expert_adjudication,,ICML,PMLR abstract for defense concept and theoretical guarantee; published PDF Secs. 3–4 and theorem/result tables for exact conditions. Author signoff required for every bound and denominator.,,,
assumption_audit,wu2025cowpox,candidate,pending_expert_adjudication,,ICML,PMLR abstract for defense concept and theoretical guarantee; published PDF Secs. 3–4 and theorem/result tables for exact conditions. Author signoff required for every bound and denominator.,,,
coverage_audit,wu2025cowpox,candidate,pending_expert_adjudication,,ICML,PMLR abstract for defense concept and theoretical guarantee; published PDF Secs. 3–4 and theorem/result tables for exact conditions. Author signoff required for every bound and denominator.,,,
attack_landscape,supp_decentralized_multi_agent_system_with_trust_aware_communication,no_signal,pending_expert_adjudication,,IEEE ISPA 2025,https://doi.org/10.1109/ISPA67752.2025.00198,,,
defense_landscape,supp_decentralized_multi_agent_system_with_trust_aware_communication,candidate,pending_expert_adjudication,,IEEE ISPA 2025,https://doi.org/10.1109/ISPA67752.2025.00198,,,
benchmark_audit,supp_decentralized_multi_agent_system_with_trust_aware_communication,no_signal,pending_expert_adjudication,,IEEE ISPA 2025,https://doi.org/10.1109/ISPA67752.2025.00198,,,
metric_comparability,supp_decentralized_multi_agent_system_with_trust_aware_communication,no_signal,pending_expert_adjudication,,IEEE ISPA 2025,https://doi.org/10.1109/ISPA67752.2025.00198,,,
observer_scope_audit,supp_decentralized_multi_agent_system_with_trust_aware_communication,no_signal,pending_expert_adjudication,,IEEE ISPA 2025,https://doi.org/10.1109/ISPA67752.2025.00198,,,
assumption_audit,supp_decentralized_multi_agent_system_with_trust_aware_communication,no_signal,pending_expert_adjudication,,IEEE ISPA 2025,https://doi.org/10.1109/ISPA67752.2025.00198,,,
coverage_audit,supp_decentralized_multi_agent_system_with_trust_aware_communication,no_signal,pending_expert_adjudication,,IEEE ISPA 2025,https://doi.org/10.1109/ISPA67752.2025.00198,,,
attack_landscape,zheng2025integrity_attacks,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; Sec. 3 pp. 4-6; Sec. 4 p. 6; Sec. 5.3 p. 9 Table 3; Appendix C p. 13 Table 6.,,,
defense_landscape,zheng2025integrity_attacks,no_signal,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; Sec. 3 pp. 4-6; Sec. 4 p. 6; Sec. 5.3 p. 9 Table 3; Appendix C p. 13 Table 6.,,,
benchmark_audit,zheng2025integrity_attacks,no_signal,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; Sec. 3 pp. 4-6; Sec. 4 p. 6; Sec. 5.3 p. 9 Table 3; Appendix C p. 13 Table 6.,,,
metric_comparability,zheng2025integrity_attacks,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; Sec. 3 pp. 4-6; Sec. 4 p. 6; Sec. 5.3 p. 9 Table 3; Appendix C p. 13 Table 6.,,,
observer_scope_audit,zheng2025integrity_attacks,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; Sec. 3 pp. 4-6; Sec. 4 p. 6; Sec. 5.3 p. 9 Table 3; Appendix C p. 13 Table 6.,,,
assumption_audit,zheng2025integrity_attacks,no_signal,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; Sec. 3 pp. 4-6; Sec. 4 p. 6; Sec. 5.3 p. 9 Table 3; Appendix C p. 13 Table 6.,,,
coverage_audit,zheng2025integrity_attacks,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; Sec. 3 pp. 4-6; Sec. 4 p. 6; Sec. 5.3 p. 9 Table 3; Appendix C p. 13 Table 6.,,,
attack_landscape,liang2025_dont_trust_upstream,candidate,pending_expert_adjudication,,arXiv,ArXiv v2 Sec. V pp. 5-10 Fig. 3; Sec. VII-D pp. 12-14 Table III; Sec. VII-E p. 15 Table VII; Sec. VII-F pp. 15-16 Tables VIII-X.,,,
defense_landscape,liang2025_dont_trust_upstream,candidate,pending_expert_adjudication,,arXiv,ArXiv v2 Sec. V pp. 5-10 Fig. 3; Sec. VII-D pp. 12-14 Table III; Sec. VII-E p. 15 Table VII; Sec. VII-F pp. 15-16 Tables VIII-X.,,,
benchmark_audit,liang2025_dont_trust_upstream,no_signal,pending_expert_adjudication,,arXiv,ArXiv v2 Sec. V pp. 5-10 Fig. 3; Sec. VII-D pp. 12-14 Table III; Sec. VII-E p. 15 Table VII; Sec. VII-F pp. 15-16 Tables VIII-X.,,,
metric_comparability,liang2025_dont_trust_upstream,candidate,pending_expert_adjudication,,arXiv,ArXiv v2 Sec. V pp. 5-10 Fig. 3; Sec. VII-D pp. 12-14 Table III; Sec. VII-E p. 15 Table VII; Sec. VII-F pp. 15-16 Tables VIII-X.,,,
