route_id,route_type,work_key,canonical_paper_id,route_title,canonical_title,publication_date,year,venue,doi,arxiv_id,primary_url,current_primary_category,recommended_primary_category,secondary_roles,category_review_status,source_decision,source_scope,source_status,source_reason,source_path,route_strength,ledger_decision,ledger_decision_source,human_signoff_required
broad:arxiv:2507.21159,broad,arxiv:2507.21159,,MAC: Masked Agent Collaboration Boosts Large Language Model Medical Decision-Making,MAC: Masked Agent Collaboration Boosts Large Language Model Medical Decision-Making,2025-07-25,2025,,,2507.21159,https://www.semanticscholar.org/paper/627e57210e5da985ab5a4b747b04b1d1d1b43d64,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2507.21159,yes
broad:arxiv:2508.07667,broad,arxiv_2508_07667,arxiv_2508_07667,1-2-3 Check: Enhancing Contextual Privacy in LLM via Multi-Agent Reasoning,1-2-3 Check: Enhancing Contextual Privacy in LLM via Multi-Agent Reasoning,2025-08-11,2025,LLMSEC 2025 Workshop,,2508.07667,https://www.semanticscholar.org/paper/e62edf39a3c2a7ebaaa797f73934d39133940d2c,defense,defense,defense; evaluation,official_workshop_metadata_and_full_text_screened,include-primary-interaction-security,broad_scope_included,influential_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
broad:arxiv:2509.01211,broad,kong2026web_fraud,kong2026web_fraud,Web Fraud Attacks Against LLM-Driven Multi-Agent Systems,Web Fraud Attacks Against LLM-Driven Multi-Agent Systems,2025-09-01,2025,Findings of ACL,10.18653/v1/2026.findings-acl.686,2509.01211,https://doi.org/arxiv:2509.01211,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,peer_reviewed_conference,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,canonical:kong2026web_fraud,yes
broad:arxiv:2509.10018,broad,arxiv:2509.10018,,GAMA: A General Anonymizing Multi-Agent System for Privacy Preservation Enhanced by Domain Rules and Disproof Mechanism,GAMA: A General Anonymizing Multi-Agent System for Privacy Preservation Enhanced by Domain Rules and Disproof Mechanism,2025-09-12,2025,arXiv (Cornell University),,2509.10018,https://www.semanticscholar.org/paper/332a237995c586c77aaa74c8b1dc25d260fe1096,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2509.10018,yes
broad:arxiv:2509.13597,broad,arxiv:2509.13597,,Agentic JWT: A Secure Delegation Protocol for Autonomous AI Agents,Agentic JWT: A Secure Delegation Protocol for Autonomous AI Agents,2025-09-16,2025,arXiv.org,,2509.13597,https://www.semanticscholar.org/paper/117cd1d71516457304f87903bac925e5d1222325,defense,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
broad:arxiv:2509.14284,broad,arxiv_2509_14284,arxiv_2509_14284,The Sum Leaks More Than Its Parts: Compositional Privacy Risks and Mitigations in Multi-Agent Collaboration,The Sum Leaks More Than Its Parts: Compositional Privacy Risks and Mitigations in Multi-Agent Collaboration,2025-09-16,2025,arXiv.org,,2509.14284,https://www.semanticscholar.org/paper/de3e47373ae1acf84091398ff6a4eafb5b95d757,defense,attack,high-citation non-peer security candidate,full_text_scope_screened,include-primary-interaction-security,broad_scope_included,influential_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
broad:arxiv:2509.21054,broad,arxiv:2509.21054,,Disagreements in Reasoning: How a Model's Thinking Process Dictates Persuasion in Multi-Agent Systems,Disagreements in Reasoning: How a Model's Thinking Process Dictates Persuasion in Multi-Agent Systems,2025-09-25,2025,arXiv.org,,2509.21054,https://www.semanticscholar.org/paper/d2ef882efda67e6fd35805a2e80bd39b815fdca0,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2509.21054,yes
broad:arxiv:2509.24408,broad,long2025funcpoison,long2025funcpoison,FuncPoison: Poisoning Function Library to Hijack Multi-agent Autonomous Driving Systems,FuncPoison: Poisoning Function Library to Hijack Multi-agent Autonomous Driving Systems,2025-09-29,2025,arXiv.org,,2509.24408,https://www.semanticscholar.org/paper/505680e5b137d944c5859795455a49e1a0c2da4e,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,canonical:long2025funcpoison,yes
broad:arxiv:2510.01586,broad,arxiv:2510.01586,,AdvEvo-MARL: Shaping Internalized Safety through Adversarial Co-Evolution in Multi-Agent Reinforcement Learning,AdvEvo-MARL: Shaping Internalized Safety through Adversarial Co-Evolution in Multi-Agent Reinforcement Learning,2025-10-02,2025,arXiv.org,,2510.01586,https://www.semanticscholar.org/paper/7a44b3e5b5151aa1c9fd533e2374578a1ddbc4df,defense,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
broad:arxiv:2510.04303,broad,tailor2025auditwhisper,tailor2025auditwhisper,Audit the Whisper: Detecting Steganographic Collusion in Multi-Agent LLMs,Audit the Whisper: Detecting Steganographic Collusion in Multi-Agent LLMs,2025-10-05,2025,arXiv.org,,2510.04303,https://www.semanticscholar.org/paper/4b0d96cfedcb477594dac980ecdd6856345cbb4c,defense,defense,defense,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,exclude,manual-corpus-classification:2026-08-21,no
broad:arxiv:2510.04488,broad,arxiv:2510.04488,,Multi-Agent Collaborative Intelligence: Dual-Dial Control for Reliable LLM Reasoning,Multi-Agent Collaborative Intelligence: Dual-Dial Control for Reliable LLM Reasoning,2025-10-06,2025,arXiv.org,,2510.04488,https://www.semanticscholar.org/paper/bc367e8a3afd98f958d781bdcdbbcd019ac66d2f,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.04488,yes
broad:arxiv:2510.04860,broad,han2025alignment_tipping,han2025alignment_tipping,Alignment Tipping Process: How Self-Evolution Pushes LLM Agents Off the Rails,Alignment Tipping Process: How Self-Evolution Pushes LLM Agents Off the Rails,2025-10-06,2025,arXiv.org,,2510.04860,https://www.semanticscholar.org/paper/d9e6df5adc896a524184bdc9344b0733cdb9c5b0,attack,evaluation,evaluation,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,secondary,canonical:han2025alignment_tipping,yes
broad:arxiv:2510.06240,broad,arxiv:2510.06240,,Knowledge Graph-Guided Multi-Agent Distillation for Reliable Industrial Question Answering with Datasets,Knowledge Graph-Guided Multi-Agent Distillation for Reliable Industrial Question Answering with Datasets,2025-10-03,2025,arXiv.org,,2510.06240,https://www.semanticscholar.org/paper/b8673fb89868c152b2278a33ccf6339c6892fe17,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.06240,yes
broad:arxiv:2510.07505,broad,dong2026pear,dong2026pear,PEAR: Planner-Executor Agent Robustness Benchmark,PEAR: Planner-Executor Agent Robustness Benchmark,2025-10-08,2025,Findings of EACL,10.18653/v1/2026.findings-eacl.237,2510.07505,https://dblp.org/rec/conf/eacl/DongZHMTLX26,evaluation,benchmark,benchmark,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,peer_reviewed_conference,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
broad:arxiv:2510.08240,broad,arxiv:2510.08240,,The Alignment Waltz: Jointly Training Agents to Collaborate for Safety,The Alignment Waltz: Jointly Training Agents to Collaborate for Safety,2025-10-09,2025,arXiv.org,,2510.08240,https://www.semanticscholar.org/paper/bfd0f632aa36fd47920e65f222b51090f9784e97,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.08240,yes
broad:arxiv:2510.10010,broad,arxiv:2510.10010,,"SLEAN: Simple Lightweight Ensemble Analysis Network for Multi-Provider LLM Coordination: Design, Implementation, and Vibe Coding Bug Investigation Case Study","SLEAN: Simple Lightweight Ensemble Analysis Network for Multi-Provider LLM Coordination: Design, Implementation, and Vibe Coding Bug Investigation Case Study",2025-10-11,2025,arXiv.org,,2510.10010,https://www.semanticscholar.org/paper/37977c1fde4b12173330835628ec671831f72d1f,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.10010,yes
broad:arxiv:2510.10185,broad,arxiv:2510.10185,,Auditing medical multi-agent AI reveals risks of false consensus,Auditing medical multi-agent AI reveals risks of false consensus,2025-10-11,2025,ArXiv.org,,2510.10185,https://www.semanticscholar.org/paper/b673d590615d8c42a1ea180058a288f99d8a0c7a,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.10185,yes
broad:arxiv:2510.10943,broad,arxiv:2510.10943,,"The Social Cost of Intelligence: Emergence, Propagation, and Amplification of Stereotypical Bias in Multi-Agent Systems","The Social Cost of Intelligence: Emergence, Propagation, and Amplification of Stereotypical Bias in Multi-Agent Systems",2025-10-13,2025,arXiv.org,,2510.10943,https://www.semanticscholar.org/paper/0f343e752c1c86d673dbb1d209ae40859e96db87,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.10943,yes
broad:arxiv:2510.11246,broad,zhu2025_collaborative_shadows,zhu2025_collaborative_shadows,Collaborative Shadows: Distributed Backdoor Attacks in LLM-Based Multi-Agent Systems,Collaborative Shadows: Distributed Backdoor Attacks in LLM-Based Multi-Agent Systems,2025-10-13,2025,arXiv.org,,2510.11246,https://www.semanticscholar.org/paper/6c032b85deb3fb59acbe204f4446f06c8241cf50,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
broad:arxiv:2510.12826,broad,arxiv:2510.12826,,Scheming Ability in LLM-to-LLM Strategic Interactions,Scheming Ability in LLM-to-LLM Strategic Interactions,2025-10-11,2025,arXiv.org,,2510.12826,https://www.semanticscholar.org/paper/46862e548386f5a991cc074066abc4948888eae3,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.12826,yes
broad:arxiv:2510.14207,broad,arxiv:2510.14207,,Echoes of Human Malice in Agents: Benchmarking LLMs for Multi-Turn Online Harassment Attacks,Echoes of Human Malice in Agents: Benchmarking LLMs for Multi-Turn Online Harassment Attacks,2025-10-16,2025,arXiv.org,,2510.14207,https://www.semanticscholar.org/paper/1c9eefd94951ee98547846587f6e68417eed174f,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.14207,yes
broad:arxiv:2510.14312,broad,arxiv:2510.14312,,"Terrarium: Revisiting the Blackboard for Multi-Agent Safety, Privacy, and Security Studies","Terrarium: Revisiting the Blackboard for Multi-Agent Safety, Privacy, and Security Studies",2025-10-16,2025,arXiv.org,,2510.14312,https://www.semanticscholar.org/paper/450f3603e3a1f679e79f72a9f5b16214a0eb84ba,evaluation,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
broad:arxiv:2510.15186,broad,juneja2025magpie,juneja2025magpie,MAGPIE: A benchmark for Multi-AGent contextual PrIvacy Evaluation,MAGPIE: A Benchmark for Multi-Agent Contextual Privacy Evaluation,2025-10-16,2025,NeurIPS Responsible Foundation Models Workshop,,2510.15186,https://www.semanticscholar.org/paper/c1d91bbc06d958cb321600b04d4b29ada75ffbc3,evaluation,benchmark,benchmark,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,influential_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
broad:arxiv:2510.17276,broad,jha2026control_flow_hijacking,jha2026control_flow_hijacking,Breaking and Fixing Defenses Against Control-Flow Hijacking in Multi-Agent Systems,Breaking and Fixing Defenses Against Control-Flow Hijacking in Multi-Agent Systems,2025-10-20,2025,ICLR,,2510.17276,https://www.semanticscholar.org/paper/3ed26a25ba183a318f783b4cac9b3eccc039027a,defense,defense,defense,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
broad:arxiv:2510.19420,broad,arxiv:2510.19420,,Securing Multi-Agent Systems Against Corruptions via Node Contribution Backpropagation,Securing Multi-Agent Systems Against Corruptions via Node Contribution Backpropagation,2025-10-22,2025,,,2510.19420,https://www.semanticscholar.org/paper/19ed9b8d65821da821509212ad4aa878fa73b704,defense,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
broad:arxiv:2510.27617,broad,arxiv:2510.27617,,VeriMoA: A Mixture-of-Agents Framework for Spec-to-HDL Generation,VeriMoA: A Mixture-of-Agents Framework for Spec-to-HDL Generation,2025-10-31,2025,arXiv.org,,2510.27617,https://www.semanticscholar.org/paper/69903d20c7eb8df2a4f46ee22b2137e520f53fd8,,,,,include-primary-interaction-security,broad_scope_included,influential_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,secondary,peerfirst:arxiv:2510.27617,yes
broad:arxiv:2511.06134,broad,arxiv:2511.06134,,Maestro: Learning to Collaborate via Conditional Listwise Policy Optimization for Multi-Agent LLMs,Maestro: Learning to Collaborate via Conditional Listwise Policy Optimization for Multi-Agent LLMs,2025-11-08,2025,arXiv.org,,2511.06134,https://www.semanticscholar.org/paper/9786848f1dd93fde19d887a813b24ab1e12ef7ce,,,,,include-primary-interaction-security,broad_scope_included,influential_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,secondary,peerfirst:arxiv:2511.06134,yes
broad:arxiv:2511.08710,broad,arxiv:2511.08710,,Convergence dynamics of Agent-to-Agent Interactions with Misaligned objectives,Convergence dynamics of Agent-to-Agent Interactions with Misaligned objectives,2025-11-11,2025,arXiv.org,,2511.08710,https://www.semanticscholar.org/paper/0ff7e4b77af7cc7e8703b5fcd167124421b79199,general,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
