record_id,title,publication_date,screened_venue,canonical_venue,doi,canonical_doi,arxiv_id,scope_decision,publication_status,venue_type,publication_evidence_type,publication_evidence_url,publication_override,semantic_scholar_id,semantic_scholar_title_match,citations_semantic_scholar,citation_snapshot_date,peer_first_stratum
doi:10.1007/978-981-92-0071-9_9,Heterogeneous Debate Engine: Identity-Grounded Cognitive Architecture for Resilient LLM-Based Ethical Tutoring,2026-03-28,Asian Conference on Intelligent Information and Database Systems,Asian Conference on Intelligent Information and Database Systems,10.1007/978-981-92-0071-9_9,10.1007/978-981-92-0071-9_9,2603.27404,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.1007/978-981-92-0071-9_9,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.1007/s11432-024-4663-2,Flooding spread of manipulated knowledge in LLM-based multi-agent communities,2024-07-10,Science China Information Sciences,Science China Information Sciences,10.1007/s11432-024-4663-2,10.1007/s11432-024-4663-2,2407.07791,include-primary-interaction-security,peer_reviewed,journal,archival_doi_and_journal_venue,https://doi.org/10.1007/s11432-024-4663-2,no,3d814347e382fc3fcc071876744f139d2c101be7,yes,82,2026-08-06,peer_reviewed_journal
doi:10.1007/s40747-025-02096-0,Leveraging multi-agent framework for root cause analysis,2025-11-06,Complex & Intelligent Systems,Complex & Intelligent Systems,10.1007/s40747-025-02096-0,10.1007/s40747-025-02096-0,,include-primary-interaction-security,peer_reviewed,journal,dblp_non_corr_record,https://dblp.org/rec/journals/comintsys/FuDQYX26,no,9c76c01ae775f5ba756bafc998f97a2c08adc95b,yes,6,2026-08-06,peer_reviewed_journal
doi:10.1007/s43681-026-01048-9,Deliberation and drift: Evaluating alignment fragility in multi-agent medical artificial intelligence,2026-03-15,AI and Ethics,AI and Ethics,10.1007/s43681-026-01048-9,10.1007/s43681-026-01048-9,,include-primary-interaction-security,peer_reviewed,journal,dblp_non_corr_record,https://dblp.org/rec/journals/aiethics/HungWMSJ26,no,e2a2a52844cb3042cdc83ba2aaf53ef15fad1c8e,yes,0,2026-08-06,peer_reviewed_journal
doi:10.1016/j.cja.2025.103779,Enhancing Robustness of LLM-Driven Multi-Agent Systems through Randomized Smoothing,2025-07-05,Chinese Journal of Aeronautics,Chinese Journal of Aeronautics,10.1016/j.cja.2025.103779,10.1016/j.cja.2025.103779,2507.04105,include-primary-interaction-security,peer_reviewed,journal,archival_doi_and_journal_venue,https://doi.org/10.1016/j.cja.2025.103779,no,,no,,2026-08-06,peer_reviewed_journal
doi:10.1109/access.2026.3704541,AgentLeak: A Benchmark for Internal-Channel Privacy Leakage in Multi-Agent LLM Systems,2026-02-12,IEEE Access,IEEE Access,10.1109/access.2026.3704541,10.1109/ACCESS.2026.3704541,2602.11510,include-primary-interaction-security,peer_reviewed,journal,dblp_non_corr_record,https://dblp.org/rec/journals/access/YagoubiBM26,no,09617e17d40caf3b90c45c2f20ebcb54e3155999,yes,6,2026-08-06,peer_reviewed_journal
doi:10.1109/eucnc/6gsummit68295.2026.11577467,Cross-Domain Query Translation for Network Troubleshooting: A Multi-Agent LLM Framework with Privacy Preservation and Self-Reflection,2026-06-02,,2026 Joint European Conference on Networks and Communications & 6G Summit (EuCNC/6G Summit),10.1109/eucnc/6gsummit68295.2026.11577467,10.1109/eucnc/6gsummit68295.2026.11577467,2604.13353,include-primary-interaction-security,peer_reviewed,conference,indexed_archival_venue,https://doi.org/10.1109/eucnc/6gsummit68295.2026.11577467,no,5d1437ef5eadad056d44bbe0973b163fa7edd089,yes,0,2026-08-06,peer_reviewed_conference
doi:10.1109/fllm67465.2025.11391246,Evaluating Multi-Agent Defences Against Jailbreaking Attacks on Large Language Models,2025-06-30,2025 3rd International Conference on Foundation and Large Language Models (FLLM),2025 3rd International Conference on Foundation and Large Language Models (FLLM),10.1109/fllm67465.2025.11391246,10.1109/fllm67465.2025.11391246,2506.23576,include-primary-interaction-security,peer_reviewed,conference,indexed_archival_venue,https://doi.org/10.1109/fllm67465.2025.11391246,no,2b3457dbc31d0252afa42eb660a28dbbbadf4340,yes,0,2026-08-06,peer_reviewed_conference
doi:10.1109/ica67499.2025.00033,Hidden in Plain Text: Measuring LLM Deception Quality Against Human Baselines Using Social Deduction Games,2025-12-05,International Conference on Agents,International Conference on Agents,10.1109/ica67499.2025.00033,10.1109/ica67499.2025.00033,2601.13709,include-primary-interaction-security,peer_reviewed,conference,indexed_archival_venue,https://doi.org/10.1109/ica67499.2025.00033,no,ae125bc6cea80e9997dd02af76717f076d108b49,yes,5,2026-08-06,peer_reviewed_conference
doi:10.1109/icmla66185.2025.00174,Analyzing Code Injection Attacks on LLM-based Multi-Agent Systems in Software Development,2025-12-03,International Conference on Machine Learning and Applications,ICMLA,10.1109/icmla66185.2025.00174,10.1109/ICMLA66185.2025.00174,2512.21818,include-primary-interaction-security,peer_reviewed,conference,indexed_archival_venue,https://doi.org/10.1109/icmla66185.2025.00174,no,e87a68df776ac827028d22bea53239f863e6aa14,yes,2,2026-08-06,peer_reviewed_conference
doi:10.1109/iri66576.2025.00051,PeerGuard: Defending Multi-Agent Systems Against Backdoor Attacks Through Mutual Reasoning,2025-05-16,IEEE International Conference on Information Reuse and Integration,IEEE International Conference on Information Reuse and Integration,10.1109/iri66576.2025.00051,10.1109/iri66576.2025.00051,2505.11642,include-primary-interaction-security,peer_reviewed,conference,dblp_non_corr_record,https://dblp.org/rec/conf/iri/FanL25,no,75a9b9f441729818d4e31070eeb1ccaf9aba27a5,yes,10,2026-08-06,peer_reviewed_conference
doi:10.1109/iros60139.2025.11247695,AutoMisty: A Multi-Agent LLM Framework for Automated Code Generation in the Misty Social Robot,2025-03-09,IEEE/RJS International Conference on Intelligent RObots and Systems,IEEE/RJS International Conference on Intelligent RObots and Systems,10.1109/iros60139.2025.11247695,10.1109/iros60139.2025.11247695,2503.06791,include-primary-interaction-security,peer_reviewed,conference,indexed_archival_venue,https://doi.org/10.1109/iros60139.2025.11247695,no,5406ab3a490ade1a141eccedf7f1f69582ab2f5d,yes,9,2026-08-06,peer_reviewed_conference
doi:10.1109/ispa67752.2025.00198,Decentralized Multi-Agent System with Trust-Aware Communication,2025-12-02,arXiv (Cornell University),International Symposium on Image and Signal Processing and Analysis,10.1109/ispa67752.2025.00198,10.1109/ispa67752.2025.00198,2512.02410,include-primary-interaction-security,peer_reviewed,conference,indexed_archival_venue,https://doi.org/10.1109/ispa67752.2025.00198,no,53afadd7e901dcf23a9de548a8da538bbff9dda4,yes,6,2026-08-06,peer_reviewed_conference
doi:10.1109/iv55156.2024.10588403,A Superalignment Framework in Autonomous Driving with Large Language Models,2024-06-02,2024 IEEE Intelligent Vehicles Symposium (IV),2024 IEEE Intelligent Vehicles Symposium (IV),10.1109/iv55156.2024.10588403,10.1109/iv55156.2024.10588403,2406.05651,include-primary-interaction-security,peer_reviewed,conference,dblp_non_corr_record,https://dblp.org/rec/conf/ivs/KongBFW24,no,893fc269a46c2552cec5e076db99eb724362e9c0,yes,21,2026-08-06,peer_reviewed_conference
doi:10.1109/mipro65660.2025.11131790,Automating Prompt Leakage Attacks on Large Language Models Using Agentic Approach,2025-02-18,2025 MIPRO 48th ICT and Electronics Convention,2025 MIPRO 48th ICT and Electronics Convention,10.1109/mipro65660.2025.11131790,10.1109/mipro65660.2025.11131790,2502.12630,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/196aadc224c86b51d5c2efc7e6d2ce9de284806b,no,196aadc224c86b51d5c2efc7e6d2ce9de284806b,yes,5,2026-08-06,emerging_non_peer
doi:10.1109/tcss.2026.3695070,The Trust Paradox in LLM-Based Multi-Agent Systems: When Collaboration Becomes a Security Vulnerability,2026-01-01,IEEE Transactions on Computational Social Systems,IEEE Transactions on Computational Social Systems,10.1109/tcss.2026.3695070,10.1109/TCSS.2026.3695070,2510.18563,include-primary-interaction-security,peer_reviewed,journal,archival_doi_and_journal_venue,https://doi.org/10.1109/tcss.2026.3695070,no,,no,,2026-08-06,peer_reviewed_journal
doi:10.1109/tpami.2026.3694367,Evolving Diverse Red-team Language Models in Multi-round Multi-agent Games.,2023-09-30,IEEE Transactions on Pattern Analysis and Machine Intelligence,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/tpami.2026.3694367,10.1109/tpami.2026.3694367,2310.00322,include-primary-interaction-security,peer_reviewed,journal,archival_doi_and_journal_venue,https://doi.org/10.1109/tpami.2026.3694367,no,b88ae92f5691b02eeefb967e570d0e1eac4aa01f,yes,18,2026-08-06,peer_reviewed_journal
doi:10.1109/wiecon-ece69386.2025.11526251,A Multi-Agent LLM Defense Pipeline Against Prompt Injection Attacks,2025-09-16,IEEE International WIE Conference on Electrical and Computer Engineering,IEEE International WIE Conference on Electrical and Computer Engineering,10.1109/wiecon-ece69386.2025.11526251,10.1109/wiecon-ece69386.2025.11526251,2509.14285,include-primary-interaction-security,peer_reviewed,conference,indexed_archival_venue,https://doi.org/10.1109/wiecon-ece69386.2025.11526251,no,f851714285c7a6bfb963da98d67f04df0eafbac9,yes,12,2026-08-06,peer_reviewed_conference
doi:10.1145/3774904.3792462,SentinelNet: Safeguarding Multi-Agent Collaboration Through Credit-Based Dynamic Threat Detection,2025-10-17,The Web Conference,The Web Conference,10.1145/3774904.3792462,10.1145/3774904.3792462,2510.16219,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.1145/3774904.3792462,no,5d343f6f4d872a4e03708ef35e0ed09ff90b751c,yes,6,2026-08-06,peer_reviewed_conference
doi:10.1145/3774904.3792976,Belief-Driven Multi-Agent Collaboration via Approximate Perfect Bayesian Equilibrium for Social Simulation,2026-03-26,The Web Conference,The Web Conference,10.1145/3774904.3792976,10.1145/3774904.3792976,2603.24973,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.1145/3774904.3792976,no,c0633507a8d05dc6267625808e8999ef884513bb,yes,2,2026-08-06,peer_reviewed_conference
doi:10.1145/3779208.3785380,ATAG: AI-Agent Application Threat Assessment with Attack Graphs,2025-06-03,ACM Asia Conference on Computer and Communications Security,ACM Asia Conference on Computer and Communications Security,10.1145/3779208.3785380,10.1145/3779208.3785380,2506.02859,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.1145/3779208.3785380,no,79aef353a57ad8ec97c6b0aecbba23d5b31a7c5e,yes,6,2026-08-06,peer_reviewed_conference
doi:10.1145/3786335.3813181,Persuade Me if You Can: A Framework for Evaluating Persuasion Effectiveness and Susceptibility Among Large Language Models,2025-03-03,CAIS,ACM CAIS 2026,10.1145/3786335.3813181,10.1145/3786335.3813181,2503.01829,include-primary-interaction-security,peer_reviewed,conference,official_proceedings_record,https://doi.org/10.1145/3786335.3813181,yes,fb6947578a0912118b1c6301b1b03160d18f9aef,yes,29,2026-08-06,peer_reviewed_conference
doi:10.1145/3795154.3795296,SecureGov-Agent: A Governance-Centric Multi-Agent Framework for Privacy-Preserving and Attack-Resilient LLM Agents,2025-12-29,Preprints.org,Proceedings of the 2025 6th International Conference on Computer Science and Management Technology,10.1145/3795154.3795296,10.1145/3795154.3795296,,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.1145/3795154.3795296,no,e2e5529df48fe6cf893da483360958b32d829724,yes,13,2026-08-06,peer_reviewed_conference
doi:10.1145/3805760.3814914,Understanding Conversational Patterns in Multi-agent Programming: A Case Study on Fibonacci Game Development,2026-05-22,Proceedings of the 3rd ACM International Conference on AI-Powered Software,Proceedings of the 3rd ACM International Conference on AI-Powered Software,10.1145/3805760.3814914,10.1145/3805760.3814914,2605.24138,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.1145/3805760.3814914,no,0ec6413fbf1c09c9a44c7f8a225154dfc88a703e,yes,1,2026-08-06,peer_reviewed_conference
doi:10.1145/3813808.3813811,MIN-Trust: A Minimum Necessary Information Trust Orchestration Framework for Multi-Agent Collaboration,2026-02-06,,Proceedings of the 2026 International Conference on Generative Artificial Intelligence and Education,10.1145/3813808.3813811,10.1145/3813808.3813811,,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.1145/3813808.3813811,no,021b31bb59bc9b2477929cdcb11a513747d15a17,yes,8,2026-08-06,peer_reviewed_conference
doi:10.14569/ijacsa.2026.0170403,Interruptible Multi-Agent Debate: Sentence-Level Disclosure and Urgency-Based Turn-Taking for Early Error Correction,2026-01-01,International Journal of Advanced Computer Science and Applications,International Journal of Advanced Computer Science and Applications,10.14569/ijacsa.2026.0170403,10.14569/ijacsa.2026.0170403,,include-primary-interaction-security,peer_reviewed,journal,archival_doi_and_journal_venue,https://doi.org/10.14569/ijacsa.2026.0170403,no,b77624b5b1f321f850606b22d83cd6b87b7752af,yes,0,2026-08-06,peer_reviewed_journal
doi:10.15480/882.17223,Adversarial robustness of LLM-based multi-agent systems for engineering problems,2026-05-13,Frontiers in Artificial Intelligence,Frontiers in Artificial Intelligence,10.15480/882.17223,10.15480/882.17223,,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,,no,,no,,2026-08-06,unresolved_citation_or_publication_status
doi:10.1609/aaai.v40i31.39812,DAWN: Distributed LLM Multi-Agent Workflow Synthesis,2026-03-14,Proceedings of the AAAI Conference on Artificial Intelligence,AAAI proceedings,10.1609/aaai.v40i31.39812,10.1609/aaai.v40i31.39812,,include-primary-interaction-security,peer_reviewed,conference,dblp_non_corr_record,https://dblp.org/rec/conf/aaai/WanZWSJZBMZLH26,no,58ea85cca2f5d293ba84c339c57a5549d552c0f5,yes,2,2026-08-06,peer_reviewed_conference
doi:10.1609/aaai.v40i35.40224,"Attack the Messages, Not the Agents: A Multi-round Adaptive Stealthy Tampering Framework for LLM-MAS",2025-08-05,arXiv.org,AAAI,10.1609/aaai.v40i35.40224,10.1609/aaai.v40i35.40224,2508.03125,include-primary-interaction-security,peer_reviewed,conference,dblp_non_corr_record,https://dblp.org/rec/conf/aaai/YanZZLZQWZ26,no,ba0144b7001e99bb1711f9b122657fb6018bf1bb,yes,1,2026-08-06,peer_reviewed_conference
doi:10.1609/aaai.v40i35.40236,SafeSieve: From Heuristics to Experience in Progressive Pruning for LLM-based Multi-Agent Communication,2025-08-15,arXiv (Cornell University),AAAI proceedings,10.1609/aaai.v40i35.40236,10.1609/aaai.v40i35.40236,2508.11733,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.1609/aaai.v40i35.40236,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.1609/aaai.v40i41.40824,ResMAS: Resilience Optimization in LLM-based Multi-agent Systems,2026-01-08,AAAI Conference on Artificial Intelligence,AAAI,10.1609/aaai.v40i41.40824,10.1609/aaai.v40i41.40824,2601.04694,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.1609/aaai.v40i41.40824,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.1609/aaai.v40i44.41065,Resilience in Ambient Multi-Agent LLMs via Decentralized Bio-Autonomic Control and Immune-Inspired Anomaly Detection,2026-01-07,Open MIND,AAAI,10.1609/aaai.v40i44.41065,10.1609/aaai.v40i44.41065,,include-primary-interaction-security,peer_reviewed,conference,dblp_non_corr_record,https://dblp.org/rec/conf/aaai/DarabiNTJT26,no,daf010265bea7c7e9ee600ca86af30866ba491ef,yes,0,2026-08-06,peer_reviewed_conference
doi:10.1609/aaai.v40i44.41116,LieCraft: A Multi-Agent Framework for Evaluating Deceptive Capabilities in Language Models,2026-03-06,AAAI Conference on Artificial Intelligence,AAAI,10.1609/aaai.v40i44.41116,10.1609/aaai.v40i44.41116,2603.06874,include-primary-interaction-security,peer_reviewed,conference,dblp_non_corr_record,https://dblp.org/rec/conf/aaai/OlsonRHNLCST26,no,6f5fd6383fa14121a72d3adf0fa9e6af853047c5,yes,4,2026-08-06,peer_reviewed_conference
doi:10.1609/aaai.v40i44.41134,Shadows in the Code: Exploring the Risks and Defenses of LLM-based Multi-Agent Software Development Systems,2025-11-23,AAAI Conference on Artificial Intelligence,AAAI,10.1609/aaai.v40i44.41134,10.1609/aaai.v40i44.41134,2511.18467,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.1609/aaai.v40i44.41134,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.1609/aaaiss.v8i1.42590,Post-Hoc Knowledge Grounding for Verifiable Multi-Agent Search and Rescue Decision Support,2026-05-18,Proceedings of the AAAI Symposium Series,AAAI proceedings,10.1609/aaaiss.v8i1.42590,10.1609/aaaiss.v8i1.42590,,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.1609/aaaiss.v8i1.42590,no,8d5291b48b19868435d9be036b670880eeecfec2,yes,0,2026-08-06,peer_reviewed_conference
doi:10.1609/aaaiss.v9i1.42936,Semantic Intent Fragmentation: A Single-Shot Compositional Attack on Multi-Agent AI Pipelines,2026-04-08,Proceedings of the AAAI Symposium Series,AAAI Symposium Series,10.1609/aaaiss.v9i1.42936,10.1609/aaaiss.v9i1.42936,2604.08608,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.1609/aaaiss.v9i1.42936,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.1609/aaaiss.v9i1.42951,From Playbooks to Decisions: An Auditable Coordination Protocol for Hunter–Policy–Responder Cyber Agents (Extended Abstract),2026-06-23,Proceedings of the AAAI Symposium Series,AAAI proceedings,10.1609/aaaiss.v9i1.42951,10.1609/aaaiss.v9i1.42951,,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.1609/aaaiss.v9i1.42951,no,d02c2fa05abb8e3591dda1f0589ce73cc6cf4e9a,yes,0,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2024.emnlp-main.610,ATM: Adversarial Tuning Multi-agent System Makes a Robust Retrieval-Augmented Generator,2024-01-01,,EMNLP MAIN,10.18653/v1/2024.emnlp-main.610,10.18653/v1/2024.emnlp-main.610,2405.18111,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2024.emnlp-main.610,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2025.acl-long.389,CoMet: Metaphor-Driven Covert Communication for Multi-Agent Language Games,2025-05-23,Annual Meeting of the Association for Computational Linguistics,ACL LONG,10.18653/v1/2025.acl-long.389,10.18653/v1/2025.acl-long.389,2505.18218,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2025.acl-long.389,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2025.emnlp-main.611,Can an Individual Manipulate the Collective Decisions of Multi-Agents?,2025-01-01,,EMNLP,10.18653/v1/2025.emnlp-main.611,10.18653/v1/2025.emnlp-main.611,2509.16494,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2025.emnlp-main.611,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2025.emnlp-main.623,Understanding the Information Propagation Effects of Communication Topologies in LLM-based Multi-Agent Systems,2025-01-01,,EMNLP MAIN,10.18653/v1/2025.emnlp-main.623,10.18653/v1/2025.emnlp-main.623,2505.23352,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2025.emnlp-main.623,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2025.emnlp-main.958,Counterfactual-based Agent Influence Ranker for Agentic AI Workflows,2025-10-29,Conference on Empirical Methods in Natural Language Processing,EMNLP MAIN,10.18653/v1/2025.emnlp-main.958,10.18653/v1/2025.emnlp-main.958,2510.25612,include-primary-interaction-security,peer_reviewed,conference,dblp_non_corr_record,https://dblp.org/rec/conf/emnlp/GiloniPBBSV25,no,3d8e3567e7c26a4927efbc1e47c5e053eabaa977,yes,1,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2025.findings-acl.150,NetSafe: Exploring the Topological Safety of Multi-agent System,2025-01-01,,Findings of ACL,10.18653/v1/2025.findings-acl.150,10.18653/v1/2025.findings-acl.150,,include-primary-interaction-security,peer_reviewed,conference,dblp_non_corr_record,https://dblp.org/rec/conf/acl/YuWZMYLWWW25,no,6a3e290561cd1a342e2031d31e85814292aadd17,yes,16,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2025.findings-acl.265,An Empirical Study of Group Conformity in Multi-Agent Systems,2025-06-02,Annual Meeting of the Association for Computational Linguistics,FINDINGS ACL,10.18653/v1/2025.findings-acl.265,10.18653/v1/2025.findings-acl.265,2506.01332,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2025.findings-acl.265,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2025.findings-acl.349,Red-Teaming LLM Multi-Agent Systems via Communication Attacks,2025-02-20,Annual Meeting of the Association for Computational Linguistics,Findings of ACL,10.18653/v1/2025.findings-acl.349,10.18653/v1/2025.findings-acl.349,2502.14847,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2025.findings-acl.349,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2025.findings-emnlp.333,When Allies Turn Foes: Exploring Group Characteristics of LLM-Based Multi-Agent Collaborative Systems Under Adversarial Attacks,2025,Conference on Empirical Methods in Natural Language Processing,Findings of EMNLP,10.18653/v1/2025.findings-emnlp.333,10.18653/v1/2025.findings-emnlp.333,,include-primary-interaction-security,peer_reviewed,conference,dblp_non_corr_record,https://dblp.org/rec/conf/emnlp/ZhangKGWH25,no,07eff17f4882fc66ae095090dc36b1df5ffe348e,yes,1,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2025.realm-1.13,"Safe in Isolation, Dangerous Together: Agent-Driven Multi-Turn Decomposition Jailbreaks on LLMs",2025-01-01,,REALM 1,10.18653/v1/2025.realm-1.13,10.18653/v1/2025.realm-1.13,,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2025.realm-1.13,no,570c83e3d52e2b90a55af9f08c82691ab196225f,yes,19,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2026.acl-long.1412,Evaluating Answer Leakage Robustness of LLM Tutors against Adversarial Student Attacks,2026-04-20,Annual Meeting of the Association for Computational Linguistics,ACL LONG,10.18653/v1/2026.acl-long.1412,10.18653/v1/2026.acl-long.1412,2604.18660,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2026.acl-long.1412,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2026.acl-long.1442,TAMAS: Benchmarking Adversarial Risks in Multi-Agent LLM Systems,2026-06-03,Underline Science Inc.,ACL,10.18653/v1/2026.acl-long.1442,10.18653/v1/2026.acl-long.1442,2511.05269,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2026.acl-long.1442,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2026.acl-long.270,Lying with Truths: Open-Channel Multi-Agent Collusion for Belief Manipulation via Generative Montage,2026-01-01,,ACL,10.18653/v1/2026.acl-long.270,10.18653/v1/2026.acl-long.270,2601.01685,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2026.acl-long.270,no,ec9a5b87b37adb53b9635d8e05a6d3fcf3e33789,yes,12,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2026.acl-long.330,Evo-Attacker: Memory-Augmented Reinforcement Learning for Long-Horizon Tool Attacks on LLM-MAS,2026-05-25,Annual Meeting of the Association for Computational Linguistics,ACL,10.18653/v1/2026.acl-long.330,10.18653/v1/2026.acl-long.330,2605.25389,include-primary-interaction-security,peer_reviewed,conference,dblp_non_corr_record,https://dblp.org/rec/conf/acl/YanZHLZHZ26,no,07884bb671a04ca057df0367a394529471a2d8b6,yes,1,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2026.eacl-demo.10,IntelliCode: A Multi-Agent LLM Tutoring System with Centralized Learner Modeling,2025-12-21,Conference of the European Chapter of the Association for Computational Linguistics,EACL DEMO,10.18653/v1/2026.eacl-demo.10,10.18653/v1/2026.eacl-demo.10,2512.18669,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2026.eacl-demo.10,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2026.eacl-long.392,"Debate, Deliberate, Decide (D3): A Cost-Aware Adversarial Framework for Reliable and Interpretable LLM Evaluation",2026-01-01,,EACL LONG,10.18653/v1/2026.eacl-long.392,10.18653/v1/2026.eacl-long.392,2410.04663,include-primary-interaction-security,peer_reviewed,conference,dblp_non_corr_record,https://dblp.org/rec/conf/eacl/HarrasseBB26,no,ec1b0718bbd4561522f181758d77e205648f5f0f,yes,15,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2026.findings-acl.1348,The Adaptive Interrogator: Detecting Trojan LLMs in Multi-Agent Systems via Evolved Conversational Strategies,2026-01-01,,FINDINGS ACL,10.18653/v1/2026.findings-acl.1348,10.18653/v1/2026.findings-acl.1348,,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2026.findings-acl.1348,no,29a3a3224dbbae8a012753f1784b43bdf75bee98,yes,0,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2026.findings-acl.1600,Free-MAD: Consensus-Free Multi-Agent Debate,2025-09-14,Annual Meeting of the Association for Computational Linguistics,FINDINGS ACL,10.18653/v1/2026.findings-acl.1600,10.18653/v1/2026.findings-acl.1600,2509.11035,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2026.findings-acl.1600,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2026.findings-acl.1934,From Tasks to Teams: A Risk-First Evaluation Framework for Multi-Agent LLM Systems in Finance,2026-01-01,,FINDINGS ACL,10.18653/v1/2026.findings-acl.1934,10.18653/v1/2026.findings-acl.1934,,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2026.findings-acl.1934,no,ff312b6027d012403760c288fd6531145006cb9f,yes,4,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2026.findings-acl.1980,Topology Matters: Measuring Memory Leakage in Multi-Agent LLMs,2025-12-04,Annual Meeting of the Association for Computational Linguistics,Findings of ACL,10.18653/v1/2026.findings-acl.1980,10.18653/v1/2026.findings-acl.1980,2512.04668,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2026.findings-acl.1980,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2026.findings-acl.342,CORBA: Contagious Recursive Blocking Attacks on Multi-Agent Systems Based on Large Language Models,2026-01-01,,Findings of ACL,10.18653/v1/2026.findings-acl.342,10.18653/v1/2026.findings-acl.342,2502.14529,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2026.findings-acl.342,no,9317c1880e560a75461289ec03736faf0e00eb34,yes,0,2026-08-06,peer_reviewed_conference
doi:10.18653/v1/2026.findings-eacl.233,MAPRO: Recasting Multi-Agent Prompt Optimization as Maximum a Posteriori Inference,2026-03-06,Underline Science Inc.,FINDINGS EACL,10.18653/v1/2026.findings-eacl.233,10.18653/v1/2026.findings-eacl.233,2510.07475,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.18653/v1/2026.findings-eacl.233,no,,no,,2026-08-06,peer_reviewed_conference
