review_row,candidate_basis,record_id,title,publication_date,canonical_venue,publication_status,venue_type,citations,citation_snapshot_date,doi,arxiv_id,source_url,current_corpus_paper_id,current_corpus_primary_category,current_corpus_scope_relation,current_corpus_note_path,prior_source_review_status,prior_recommended_scope,prior_gate_decision,canonical_version_reviewed,full_text_read,gate_multiagent_boundary,gate_explicit_interaction,gate_direct_security_relevance,gate_interaction_dependence,gate_canonical_full_text_evidence,human_final_decision,human_primary_category,human_scope_relation,evidence_locations,decision_reason,reviewer,second_reviewer,review_date,adjudication_note,duplicate_of_record_id,human_signoff_complete
27,current_canonical_corpus;peer_reviewed_broad_inclusion,doi:10.1609/aaai.v40i35.40224,"Attack the Messages, Not the Agents: A Multi-round Adaptive Stealthy Tampering Framework for LLM-MAS",2025-08-05,AAAI,peer_reviewed,conference,1,2026-08-06,10.1609/aaai.v40i35.40224,2508.03125,https://ojs.aaai.org/index.php/AAAI/article/view/40224,yan2026mast,attack,core_security,papers/attacks/aaai/2026_yan_attack_messages.md,assistant_source_reviewed_pending_author_signoff,core_security,provisional_pass_author_signoff_required,AAAI 2026 published version / arXiv:2508.03125,yes,yes,yes,yes,yes,yes,include,attack,core_security,Abstract; §3 problem formulation; §4 and Figure 2; §5 experiments; Appendix D; mitigation discussion.,MAST intercepts and adaptively tampers with multi-round inter-agent messages. It defines communication tampering as the attack surface and evaluates attack effectiveness across communication architectures and tasks; the attack does not exist without agent-to-agent message exchange.,GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
28,current_canonical_corpus,tailor2025auditwhisper,Audit the Whisper: Detecting Steganographic Collusion in Multi-Agent LLMs,2025,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2510.04303,2510.04303,https://arxiv.org/abs/2510.04303,tailor2025auditwhisper,defense,security_relevant,papers/defenses/arxiv/2025_tailor_audit_whisper.md,agent_unverified,,,arXiv:2510.04303 full text,yes,yes,yes,yes,yes,yes,include,defense,core_security,Abstract; §2 threat/audit setting; theory sections; ColludeBench description; §6 experiments; Appendix A proofs and residual risks.,The work directly addresses covert coordination among interacting LLM agents and proposes calibrated detectors over joint transcripts and repeated runs. Both the collusion channel and detection statistics are defined over multi-agent communication.,GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
29,peer_reviewed_broad_inclusion,doi:10.1109/iros60139.2025.11247695,AutoMisty: A Multi-Agent LLM Framework for Automated Code Generation in the Misty Social Robot,2025-03-09,IEEE/RJS International Conference on Intelligent RObots and Systems,peer_reviewed,conference,9,2026-08-06,10.1109/iros60139.2025.11247695,2503.06791,https://doi.org/10.1109/iros60139.2025.11247695,,,,,not_source_reviewed,pending,pending_full_text_adjudication,IROS 2025 published version / arXiv:2503.06791,yes,yes,yes,no,no,yes,exclude,general,adjacent,Abstract; §IV-C multi-agent collaboration; evaluation section; Tables II–III.,"AutoMisty has four interacting agents and a clear multi-agent boundary, but its endpoint is code-generation correctness, task completion, and error reduction. Human review and self-reflection are reliability controls, not a direct adversary, security property, defense, or security evaluation.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
30,peer_reviewed_broad_inclusion,doi:10.1145/3774904.3792976,Belief-Driven Multi-Agent Collaboration via Approximate Perfect Bayesian Equilibrium for Social Simulation,2026-03-26,The Web Conference,peer_reviewed,conference,2,2026-08-06,10.1145/3774904.3792976,2603.24973,https://doi.org/10.1145/3774904.3792976,,,,,not_source_reviewed,pending,pending_full_text_adjudication,The Web Conference 2026 published version / arXiv:2603.24973,yes,yes,yes,no,no,yes,exclude,general,adjacent,Abstract; §1 contributions; §§3–4 BEACOF method; Algorithm 1; §5 experiments.,"BEACOF studies adaptive cooperation/competition and belief updating among agents for social-simulation fidelity. Groupthink and deadlock are performance/reliability phenomena here; the paper does not define a security adversary, protected property, defense, or security endpoint.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
31,current_canonical_corpus,nother2026badacts,Benchmarking the Robustness of Agentic Systems to Adversarially-Induced Harmful Behaviors,2026,COLM,peer_reviewed,,,,,,https://colmweb.org/AcceptedPapers.html,nother2026badacts,evaluation,security_relevant,papers/evaluations/colm/2026_nother_bad_acts.md,agent_unverified,,,COLM 2026 accepted paper / arXiv:2508.16481v2 (2025-10-07),yes,yes,yes,yes,yes,yes,include,evaluation,core_security,Abstract; Figure 1; §1 contributions; §3.1 system graph and harm taxonomy; threat model; benchmark environments; attack/defense experiments and result tables.,"BAD-ACTS defines an agentic system as a graph of separately addressable agents and evaluates an adversary controlling one agent to manipulate peers into harmful tool actions. Communication structure, adversarial messages, and monitoring defenses materially determine harm.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
32,current_canonical_corpus,zhao2026macbench,Beyond Goodhart's Law: A Dynamic Benchmark for Evaluating Compliance in Multi-Agent Systems,2026,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2606.07805,2606.07805,https://arxiv.org/abs/2606.07805,zhao2026macbench,evaluation,security_relevant,papers/evaluations/arxiv/2026_zhao_macbench.md,agent_unverified,,,arXiv:2606.07805 full text,yes,yes,yes,yes,yes,yes,include,evaluation,core_security,Abstract; §1; §3 SERV and pressure injection; §3.5 metrics; Tables 2–5; §4.3 architecture ablation; conclusion.,"MAC-Bench directly evaluates procedural security/compliance violations under adversarial social-engineering pressure. It compares single-agent and multiple multi-agent architectures and attributes responsibility diffusion, illicit delegation, and compliance collapse to interaction structure, with trace-level evidence.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
33,current_canonical_corpus;peer_reviewed_broad_inclusion,doi:10.48448/812p-ac41,BlindGuard: Safeguarding LLM-based Multi-Agent Systems under Unknown Attacks,2025-08-11,ACL,peer_reviewed,conference,,2026-08-06,10.18653/v1/2026.acl-long.1819,2508.08127,https://aclanthology.org/2026.acl-long.1819/,miao2026blindguard,defense,core_security,papers/defenses/acl/2026_miao_blindguard.md,assistant_source_reviewed_pending_author_signoff,core_security,provisional_pass_author_signoff_required,ACL 2026 published version / arXiv:2508.08127,yes,yes,yes,yes,yes,yes,include,defense,core_security,Abstract; threat/problem formulation; hierarchical agent encoder; corruption-guided detector; experimental setup; main result tables including AUC and ASR@3.,"BlindGuard detects malicious agents from individual, neighborhood, and global interaction patterns and evaluates prompt-injection and poisoning attacks over multiple topologies. The propagation vulnerability and defense signal are defined by inter-agent interactions.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
34,current_canonical_corpus,zou2025blocka2a,BlockA2A: Towards Secure and Verifiable Agent-to-Agent Interoperability,2025,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2508.01332,2508.01332,https://arxiv.org/abs/2508.01332,zou2025blocka2a,defense,core_security,papers/defenses/arxiv/2025_zou_blocka2a.md,agent_unverified,,,arXiv:2508.01332 position paper (full text),yes,yes,yes,yes,yes,yes,include,defense,core_security,Abstract; §2.1 MAS definition; §2.2 threat model; §2.4 defense gaps; BlockA2A architecture and protocol sections; security analysis.,"BlockA2A studies autonomous agents exchanging structured messages and proposes identity, verifiability, and Byzantine/adversarial-prompt protections for agent-to-agent interoperability. The protected properties and enforcement points exist at inter-agent identity and communication boundaries. The paper is a position/design paper, so its maturity should remain visible.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
35,current_canonical_corpus;peer_reviewed_broad_inclusion,doi:10.48448/m2r6-kd98,Breaking Agents: Compromising Autonomous LLM Agents Through Malfunction Amplification,2024-07-30,EMNLP,peer_reviewed,conference,,2026-08-06,10.18653/v1/2025.emnlp-main.1771,2407.20859,https://aclanthology.org/2025.emnlp-main.1771/,zhang2025breaking_agents,attack,core_security,papers/attacks/emnlp/2025_zhang_breaking_agents.md,assistant_source_reviewed_pending_author_signoff,security_relevant,contextual_not_strict_core,EMNLP 2025 published version / arXiv:2407.20859,yes,yes,yes,yes,yes,yes,include,attack,core_security,Abstract; §3.2 advanced attacks; Figure 2; §4 evaluation; advanced-attack results; limitations.,"Although much of the paper evaluates single autonomous agents, it also implements a distinct multi-agent attack in which a compromised agent communicates malicious instructions to downstream agents, causing viral loops, resource waste, or harmful scaled actions. That retained claim directly depends on inter-agent communication.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
36,current_canonical_corpus;non_peer_citations_gte_10,arxiv:2510.17276,Breaking and Fixing Defenses Against Control-Flow Hijacking in Multi-Agent Systems,2025-10-20,ICLR,non_peer_or_unverified,,10,2026-08-06,arxiv:2510.17276,2510.17276,https://openreview.net/forum?id=PNU9Rj5RDQ,jha2026control_flow_hijacking,attack,core_security,papers/attacks/iclr/2026_jha_control_flow_hijacking.md,agent_unverified,,,ICLR 2026 paper / arXiv:2510.17276v2 (2026-03-05),yes,yes,yes,yes,yes,yes,include,defense,core_security,Abstract; §§2–4; Figure/control-flow graph definitions; §5 setup; §6.1–6.6; appendices H–L.,The paper demonstrates control-flow hijacking through inter-agent calls and shows why message-only alignment checks fail. ControlValve enforces permitted multi-agent control-flow graphs and contextual invocation rules; both attack and defense are interaction-dependent.,GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
37,current_canonical_corpus,jo2025byzantinerobust,Byzantine-Robust Decentralized Coordination of LLM Agents,2025,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2507.14928,2507.14928,https://arxiv.org/abs/2507.14928,jo2025byzantinerobust,defense,core_security,papers/defenses/arxiv/2025_jo_byzantine_robust.md,agent_unverified,,,arXiv:2507.14928 full text,yes,yes,yes,yes,yes,yes,include,defense,core_security,Abstract; system/threat model; decentralized coordination protocol; Byzantine worker/evaluator setup; Figure 1; Table I; evaluation section.,"The system contains worker and evaluator LLM agents exchanging proposals, scores, and consensus messages in the presence of Byzantine peers. Robustness to malicious agents and leader targeting is a direct security property determined by decentralized interaction and aggregation.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
38,current_canonical_corpus,zou2026calbench,CalBench: Evaluating Coordination-Privacy Trade-offs in Multi-Agent LLMs,2026,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2605.09823,2605.09823,https://arxiv.org/abs/2605.09823,zou2026calbench,evaluation,core_security,papers/evaluations/arxiv/2026_zou_calbench.md,agent_unverified,,,arXiv:2605.09823v3 (2026-06-05),yes,yes,yes,yes,yes,yes,include,evaluation,core_security,Abstract; §1 and Figure 1; §§3.1–3.2; privacy metrics; Tables 1–2 and main results; Appendix I semantic-leakage audit.,"CalBench places multiple assistants with separate private calendars in message-mediated coordination and measures inference-based and semantic privacy leakage. Disclosure occurs through agent-to-agent communication and changes across DM/group-chat topologies, satisfying direct interaction-dependent privacy evaluation.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
