work_key,canonical_paper_id,title,publication_date,year,venue,doi,arxiv_id,primary_url,current_primary_category,recommended_primary_category,secondary_roles,category_review_status,decision,decision_source,rationale,reviewer,reviewed_at,human_signoff_required,route_types,route_ids,source_paths
supp_comet_metaphor_driven_covert_communication_for_multi_agent_language_games,supp_comet_metaphor_driven_covert_communication_for_multi_agent_language_games,CoMet: Metaphor-Driven Covert Communication for Multi-Agent Language Games,2025,2025,ACL 2025,10.18653/v1/2025.acl-long.389,2505.18218,https://aclanthology.org/2025.acl-long.389/,attack,attack,attack; evaluation,official_metadata_and_abstract_screened,primary,canonical:supp_comet_metaphor_driven_covert_communication_for_multi_agent_language_games,Multiple agents establish covert communication through metaphor in language games.,,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:doi:10.18653/v1/2025.acl-long.389;canonical:supp_comet_metaphor_driven_covert_communication_for_multi_agent_language_games;peerfirst:doi:10.18653/v1/2025.acl-long.389;search:doi:10.18653/v1/2025.acl-long.389;targeted:doi:10.18653/v1/2025.acl-long.389;venue:acl_2025:10_18653_v1_2025_acl_long_389,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2511.08710,,Convergence dynamics of Agent-to-Agent Interactions with Misaligned objectives,2025-11-11,2025,arXiv.org,,2511.08710,https://www.semanticscholar.org/paper/0ff7e4b77af7cc7e8703b5fcd167124421b79199,,,,,primary,search:arxiv:2511.08710,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2511.08710;search:arxiv:2511.08710;targeted:arxiv:2511.08710,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2510.25612,,Counterfactual-based Agent Influence Ranker for Agentic AI Workflows,2025-10-29,2025,EMNLP MAIN,10.18653/v1/2025.emnlp-main.958,2510.25612,https://dblp.org/rec/conf/emnlp/GiloniPBBSV25,,,,,primary,search:doi:10.18653/v1/2025.emnlp-main.958,Full-text interaction-security screen included the work.,,,yes,broad;peerfirst;search;targeted;venue,broad:doi:10.18653/v1/2025.emnlp-main.958;peerfirst:doi:10.18653/v1/2025.emnlp-main.958;search:doi:10.18653/v1/2025.emnlp-main.958;targeted:doi:10.18653/v1/2025.emnlp-main.958;venue:emnlp_main:10_18653_v1_2025_emnlp_main_958,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
wu2025cowpox,wu2025cowpox,Cowpox: Towards the Immunity of VLM-based Multi-Agent Systems,2025,2025,ICML,,2508.09230,https://proceedings.mlr.press/v267/wu25aq.html,defense,defense,defense,assistant_source_reviewed_pending_author_signoff,primary,canonical:wu2025cowpox,The defense is explicitly population-distributed and addresses infectious jailbreak spread across agent memory/communication.,,,yes,canonical;structured_exclude,canonical:wu2025cowpox;structured-exclude:wu2025cowpox_preprint,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/structured_exclusions.csv
arxiv:2512.20973,,DAO-Agent: Zero Knowledge-Verified Incentives for Decentralized Multi-Agent Coordination,2025-12-24,2025,arXiv.org,,2512.20973,https://www.semanticscholar.org/paper/0b4fe767a365cc38015ecd935b3009b76af098dc,,,,,primary,search:arxiv:2512.20973,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2512.20973;search:arxiv:2512.20973;targeted:arxiv:2512.20973,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
zheng2025integrity_attacks,zheng2025integrity_attacks,Demonstrations of Integrity Attacks in Multi-Agent Systems,2025,2025,arXiv,,2506.04572,https://arxiv.org/abs/2506.04572,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,primary,canonical:zheng2025integrity_attacks,Intentional self-interested members manipulate MAS accounting/coordination while preserving apparent task function.,,,yes,broad;canonical;search;targeted,broad:arxiv:2506.04572;canonical:zheng2025integrity_attacks;search:arxiv:2506.04572;targeted:arxiv:2506.04572,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2509.21054,,Disagreements in Reasoning: How a Model's Thinking Process Dictates Persuasion in Multi-Agent Systems,2025-09-25,2025,arXiv.org,,2509.21054,https://www.semanticscholar.org/paper/d2ef882efda67e6fd35805a2e80bd39b815fdca0,,,,,primary,search:arxiv:2509.21054,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2509.21054;search:arxiv:2509.21054;targeted:arxiv:2509.21054,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
liang2025_dont_trust_upstream,liang2025_dont_trust_upstream,Don't Trust Your Upstream: Exploiting LLM Multi-Agent System via Topology-Guided Adversarial Propagation,2025,2025,arXiv,,2512.04129,https://arxiv.org/abs/2512.04129,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,primary,canonical:liang2025_dont_trust_upstream,"Topology confidentiality, graph reachability, multi-hop compromise, privilege distribution, and graph-aware intervention are native MAS security objects.",,,yes,broad;canonical;search;targeted,broad:arxiv:2512.04129;canonical:liang2025_dont_trust_upstream;search:arxiv:2512.04129;targeted:arxiv:2512.04129,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2510.14207,,Echoes of Human Malice in Agents: Benchmarking LLMs for Multi-Turn Online Harassment Attacks,2025-10-16,2025,arXiv.org,,2510.14207,https://www.semanticscholar.org/paper/1c9eefd94951ee98547846587f6e68417eed174f,,,,,primary,search:arxiv:2510.14207,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2510.14207;search:arxiv:2510.14207;targeted:arxiv:2510.14207,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2506.09600,,Effective Red-Teaming of Policy-Adherent Agents,2025-06-11,2025,Conference on Empirical Methods in Natural Language Processing,,2506.09600,https://dblp.org/rec/conf/emnlp/NakashKLVUA25,,,,,primary,search:arxiv:2506.09600,Full-text interaction-security screen included the work.,,,yes,broad;peerfirst;search;targeted;venue,broad:arxiv:2506.09600;peerfirst:arxiv:2506.09600;search:arxiv:2506.09600;targeted:arxiv:2506.09600;venue:conference_on_empirical_methods_in_natural_language_processing:arxiv_2506_09600,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2503.21080,,EmoDebt: Bayesian-Optimized Emotional Intelligence for Strategic Agent-to-Agent Debt Recovery,2025-03-27,2025,Proceedings of the 25th International Conference on Autonomous Agents and Multiagent Systems,10.65109/ocsi2038,2503.21080,https://doi.org/10.65109/ocsi2038,,,,,primary,search:doi:10.65109/ocsi2038,Full-text interaction-security screen included the work.,,,yes,broad;peerfirst;search;targeted;venue,broad:doi:10.65109/ocsi2038;peerfirst:doi:10.65109/ocsi2038;search:doi:10.65109/ocsi2038;targeted:doi:10.65109/ocsi2038;venue:proceedings_of_the_25th_international_conference_on_autonomous_agents_and_multiagent_systems:10_65109_ocsi2038,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2503.23138,,EncGPT: A Multi-Agent Workflow for Dynamic Encryption Algorithms,2025-03-29,2025,arXiv.org,,2503.23138,https://www.semanticscholar.org/paper/d9eb816cc2a0af9d01711d1445bc2e6507705ebf,,,,,primary,search:arxiv:2503.23138,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2503.23138;search:arxiv:2503.23138;targeted:arxiv:2503.23138,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2512.16167,,Ev-Trust: An Evolutionarily Stable Trust Mechanism for Decentralized LLM-Based Multi-Agent Service Economies,2025-12-18,2025,,,2512.16167,https://www.semanticscholar.org/paper/2fc472d64713f1453c905d90788d86998d766f5b,,,,,primary,search:arxiv:2512.16167,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2512.16167;search:arxiv:2512.16167;targeted:arxiv:2512.16167,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
supp_evaluating_multi_agent_defences_against_jailbreaking_attacks_on_large_language_m,supp_evaluating_multi_agent_defences_against_jailbreaking_attacks_on_large_language_m,Evaluating Multi-Agent Defences Against Jailbreaking Attacks on Large Language Models,2025,2025,FLLM 2025,10.1109/fllm67465.2025.11391246,7465.2025,https://doi.org/10.1109/FLLM67465.2025.11391246,defense,defense,defense; evaluation,official_metadata_and_abstract_screened,primary,canonical:supp_evaluating_multi_agent_defences_against_jailbreaking_attacks_on_large_language_m,The paper evaluates a multi-agent defense configuration against jailbreak attacks.,,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:doi:10.1109/fllm67465.2025.11391246;canonical:supp_evaluating_multi_agent_defences_against_jailbreaking_attacks_on_large_language_m;peerfirst:doi:10.1109/fllm67465.2025.11391246;search:doi:10.1109/fllm67465.2025.11391246;targeted:doi:10.1109/fllm67465.2025.11391246;venue:fllm_2025:10_1109_fllm67465_2025_11391246,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2509.11035,,Free-MAD: Consensus-Free Multi-Agent Debate,2025-09-14,2025,FINDINGS ACL,10.18653/v1/2026.findings-acl.1600,2509.11035,https://doi.org/10.18653/v1/2026.findings-acl.1600,,,,,primary,search:doi:10.18653/v1/2026.findings-acl.1600,Full-text interaction-security screen included the work.,,,yes,broad;peerfirst;search;targeted;venue,broad:doi:10.18653/v1/2026.findings-acl.1600;peerfirst:doi:10.18653/v1/2026.findings-acl.1600;search:doi:10.18653/v1/2026.findings-acl.1600;targeted:doi:10.18653/v1/2026.findings-acl.1600;venue:findings_acl:10_18653_v1_2026_findings_acl_1600,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2511.17621,,From Competition to Coordination: Market Making as a Scalable Framework for Safe and Aligned Multi-Agent LLM Systems,2025-11-18,2025,arXiv.org,,2511.17621,https://www.semanticscholar.org/paper/351a23756b38baf89b10038d4d26ddd86646c343,,,,,primary,search:arxiv:2511.17621,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2511.17621;search:arxiv:2511.17621;targeted:arxiv:2511.17621,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
long2025funcpoison,long2025funcpoison,FuncPoison: Poisoning Function Library to Hijack Multi-agent Autonomous Driving Systems,2025,2025,arXiv,,2509.24408,https://arxiv.org/abs/2509.24408,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,primary,canonical:long2025funcpoison,"Shared tool/function supply chain, cross-agent propagation, and safety-critical joint trajectory depend on explicit role interaction.",,,yes,broad;canonical;search;targeted;targeted_gap,broad:arxiv:2509.24408;canonical:long2025funcpoison;search:arxiv:2509.24408;targeted-gap:shared_memory_poisoning:long2025funcpoison;targeted:arxiv:2509.24408,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/01_search_catalog/targeted_gap_search.csv;corpus/sets/02_broad_included/broad_included.csv
wang2025gsafeguard,wang2025gsafeguard,G-Safeguard: A Topology-Guided Security Lens and Treatment on LLM-based Multi-agent Systems,2025,2025,ACL,10.18653/v1/2025.acl-long.359,2502.11127,https://aclanthology.org/2025.acl-long.359/,defense,defense; evaluation; attack analysis,defense; evaluation; attack analysis,source_reviewed_pending_author_signoff,primary,canonical:wang2025gsafeguard,The method explicitly represents multi-agent utterances and their graph relations and intervenes on communication topology.,,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:arxiv:2502.11127;canonical:wang2025gsafeguard;peerfirst:arxiv:2502.11127;search:arxiv:2502.11127;targeted:arxiv:2502.11127;venue:acl:10_18653_v1_2025_acl_long_359,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2509.10018,,GAMA: A General Anonymizing Multi-Agent System for Privacy Preservation Enhanced by Domain Rules and Disproof Mechanism,2025-09-12,2025,arXiv (Cornell University),,2509.10018,https://www.semanticscholar.org/paper/332a237995c586c77aaa74c8b1dc25d260fe1096,,,,,primary,search:arxiv:2509.10018,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2509.10018;search:arxiv:2509.10018;targeted:arxiv:2509.10018,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
zhou2025guardian,zhou2025guardian,GUARDIAN: Safeguarding LLM Multi-Agent Collaborations with Temporal Graph Modeling,2025,2025,NeurIPS,,2505.19234,https://proceedings.neurips.cc/paper_files/paper/2025/hash/0bc795afae289ed465a65a3b4b1f4eb7-Abstract-Conference.html,defense,defense,defense,assistant_source_reviewed_pending_author_signoff,primary,canonical:zhou2025guardian,The attack/defense contract is defined over cross-agent temporal propagation and topology control.,,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:arxiv:2505.19234;canonical:zhou2025guardian;peerfirst:arxiv:2505.19234;search:arxiv:2505.19234;targeted:arxiv:2505.19234;venue:neurips:10_48550_arxiv_2505_19234,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
mathew2025hidden,mathew2025hidden,Hidden in Plain Text: Emergence and Mitigation of Steganographic Collusion in LLMs,2025,2025,IJCNLP-AACL,10.18653/v1/2025.ijcnlp-long.34,,https://aclanthology.org/2025.ijcnlp-long.34/,evaluation,security evaluation; attack elicitation; defense evaluation,security evaluation; attack elicitation; defense evaluation,source_reviewed_pending_author_signoff,primary,canonical:mathew2025hidden,The study uses communicating sender and receiver agents and an overseer; hidden coordination depends on interaction and incentive structure.,,,yes,canonical,canonical:mathew2025hidden,corpus/final/all_relevant_papers.csv
arxiv:2601.13709,,Hidden in Plain Text: Measuring LLM Deception Quality Against Human Baselines Using Social Deduction Games,2025-12-05,2025,International Conference on Agents,10.1109/ica67499.2025.00033,2601.13709,https://doi.org/10.1109/ica67499.2025.00033,,,,,primary,search:doi:10.1109/ica67499.2025.00033,Full-text interaction-security screen included the work.,,,yes,broad;peerfirst;search;targeted;venue,broad:doi:10.1109/ica67499.2025.00033;peerfirst:doi:10.1109/ica67499.2025.00033;search:doi:10.1109/ica67499.2025.00033;targeted:doi:10.1109/ica67499.2025.00033;venue:international_conference_on_agents:10_1109_ica67499_2025_00033,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2512.22496,,Hierarchical Pedagogical Oversight: A Multi-Agent Adversarial Framework for Reliable AI Tutoring,2025-12-27,2025,arXiv.org,,2512.22496,https://www.semanticscholar.org/paper/31b9b973a99cc78c10a43d1dcd9c5affccdd962e,,,,,primary,search:arxiv:2512.22496,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2512.22496;search:arxiv:2512.22496;targeted:arxiv:2512.22496,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2512.18669,,IntelliCode: A Multi-Agent LLM Tutoring System with Centralized Learner Modeling,2025-12-21,2025,EACL DEMO,10.18653/v1/2026.eacl-demo.10,2512.18669,https://doi.org/10.18653/v1/2026.eacl-demo.10,,,,,primary,search:doi:10.18653/v1/2026.eacl-demo.10,Full-text interaction-security screen included the work.,,,yes,broad;peerfirst;search;targeted;venue,broad:doi:10.18653/v1/2026.eacl-demo.10;peerfirst:doi:10.18653/v1/2026.eacl-demo.10;search:doi:10.18653/v1/2026.eacl-demo.10;targeted:doi:10.18653/v1/2026.eacl-demo.10;venue:eacl_demo:10_18653_v1_2026_eacl_demo_10,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2505.12442,,IP Leakage Attacks Targeting LLM-Based Multi-Agent Systems,2025-05-18,2025,arXiv.org,,2505.12442,https://www.semanticscholar.org/paper/639703a5fb606347b72e9bde2aaf2b52d6cc24d7,,,,,primary,search:arxiv:2505.12442,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2505.12442;search:arxiv:2505.12442;targeted:arxiv:2505.12442,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
